feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,label,display_label,path
0.0075157974,0.32706502,0.9449709,0.0009203017,2.5563937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046015086,0.0,0.00035789513,0.0,7.669181e-05,0.00071579026,7.669181e-05,0.00051127875,3.9405193e-05,0.0,3.9405193e-05,3.9405193e-05,0.00027583636,0.00078810385,0.00047286233,0.0033494413,0.00926022,0.011072859,0.030026756,0.18276128,0.70283103,0.60806155,0.29762742,0.113802195,0.015210405,0.0011821558,0.00023643117,0.00011821558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.132173e-05,0.005580277,0.0008585042,0.0010424694,0.0015330432,0.0019009735,0.0033113733,0.0054576336,0.011037911,0.013736067,0.021217318,0.052246112,0.0730955,0.11405841,0.1588846,0.27128732,0.46727157,0.5155318,0.36510956,0.30887753,0.33236375,0.21125335,0.10142614,0.031335402,0.00674539,0.0014717215,6.132173e-05,0.00012264345,0.0,0.0,0.0,0.0,0.06550941,0.04823023,0.016202966,0.0068558673,0.0038066008,0.002989477,0.0027901786,0.0033083546,0.0035873724,0.004005899,0.004145408,0.005500638,0.007114955,0.0086694835,0.0047831633,0.0057796557,0.0034478635,0.0045440053,0.0032884248,0.004005899,0.005062181,0.009048151,0.0182956,0.044842154,0.0703125,0.6438736,56.75821,59.835106,48.84253,63.827286,69.95148,59.835106,61.892014,63.827286,0.19122298,0.18804371,0.19751264,0.1793673,0.17522877,0.18804371,0.18191196,0.1793673,0.02658874,0.026106907,0.026967745,0.025621423,0.02542882,0.026106907,0.025862657,0.025621423,0.9326225,0.9287199,0.94223505,0.9239842,0.9164142,0.9287199,0.926542,0.9239842,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic03290445.jpeg
0.019771816,0.78120905,0.6226788,0.033585407,0.0054246513,0.00080035836,5.9285805e-05,0.0,0.0,0.0,2.9642903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8928704e-05,0.0,0.0,0.00085964415,0.0,0.0013339306,0.0,2.9642903e-05,0.020779675,0.0002667861,0.00044464355,0.00026025396,0.0,0.0,0.0,0.0,0.00010410158,0.0022902347,0.013949611,0.09832394,0.40490308,0.4874036,0.5267019,0.44133863,0.31157604,0.109306656,0.064074524,0.026025394,0.017749319,0.009108888,0.018425979,0.0016656253,0.017749319,0.0018217777,0.034249417,0.0003643555,0.0028627934,0.0011451173,0.00046845712,0.0003643555,5.205079e-05,0.0,0.019414945,0.15498716,0.010979019,0.0053675207,0.010308079,0.016102562,0.02104312,0.019457262,0.020860137,0.026471635,0.03549883,0.039097507,0.04678282,0.058066815,0.067033015,0.12064722,0.2998492,0.4917991,0.43025556,0.40689465,0.42726684,0.27929404,0.053370234,0.015126649,0.0031107222,0.0006709401,0.000121989106,0.0,0.0,0.0,0.0,0.0,0.0,0.04520089,0.033003826,0.015784439,0.008031729,0.0061782524,0.005301339,0.0061383927,0.007035236,0.009227519,0.013930963,0.01815609,0.023497289,0.029237086,0.027024873,0.017857144,0.015345982,0.009785555,0.008928572,0.0070750955,0.0074139033,0.00791215,0.010522959,0.01821588,0.030711895,0.057876274,0.56060666,25.949512,30.864727,19.048386,30.300388,40.978344,30.864727,30.453506,30.300388,0.29534096,0.284397,0.32422727,0.2772218,0.25252172,0.284397,0.28257802,0.2772218,0.040060468,0.038412053,0.041426275,0.038506746,0.036609087,0.038412053,0.037983548,0.038506746,0.9879821,0.9856846,0.9912649,0.9859473,0.980811,0.9856846,0.9860163,0.9859473,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic03290446.jpeg
0.99308944,0.098070376,2.306453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001660646,0.06444229,0.0,0.0,0.0,0.00014609194,0.00043827583,0.018078879,0.14579976,0.46596026,0.8202332,0.2907595,0.059824653,0.018261492,0.005661063,0.00489408,0.0020452873,0.0004747988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002474071,0.00034636992,0.0013359983,0.0043048835,0.007026362,0.015586647,0.023107823,0.036566768,0.05363786,0.08263397,0.1214274,0.20000389,0.2790752,0.43147796,0.6673559,0.4652243,0.086394556,0.0068284357,0.00019792568,0.0,0.06786113,0.04799107,0.015086894,0.006636639,0.004384566,0.003268495,0.0032286353,0.0032884248,0.003786671,0.004842953,0.0063775512,0.008589764,0.011180644,0.012097417,0.0074936226,0.0065967795,0.0043646363,0.005719866,0.0046237246,0.005640147,0.006636639,0.010224012,0.018355388,0.042530295,0.06800064,0.6211934,61.371937,65.353134,43.683678,63.28975,75.58848,65.353134,57.879524,63.28975,0.178263,0.17570722,0.19605519,0.17727876,0.16595042,0.17570722,0.17940253,0.17727876,0.030565063,0.030370083,0.03195902,0.030622963,0.029742274,0.030370083,0.030783812,0.030622963,0.8921394,0.88398504,0.92305243,0.8876605,0.86616135,0.88398504,0.89711475,0.8876605,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic040504.jpeg
0.7353446,0.5350179,0.0062033455,0.0,0.0,4.1355637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1355637e-05,0.0007444015,0.0069063916,0.115713075,0.29015115,0.16707678,0.21782014,0.0,5.4108776e-05,0.00010821755,0.005140334,0.061684005,0.36799377,0.6331268,0.5192278,0.26350975,0.09571842,0.12417964,0.18862319,0.17612407,0.14939433,0.07910703,0.030842002,0.011146408,0.005140334,0.001677372,0.0015150458,0.0004328702,0.00010821755,0.00010821755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021218278,0.17099029,0.51525164,0.28019184,0.02716216,0.005460078,0.0080173295,0.009676088,0.010920156,0.017693417,0.02280792,0.026954815,0.033451617,0.03448834,0.04388797,0.049831852,0.05715803,0.06932226,0.08542603,0.10374148,0.13456672,0.1691933,0.21819577,0.31792858,0.43860322,0.41683203,0.1710594,0.00774087,0.00013822982,0.0,0.0,0.050422512,0.03388074,0.013911033,0.009307238,0.0068160077,0.007114955,0.008171237,0.00912787,0.010343591,0.01307398,0.018435108,0.03001435,0.042849172,0.033402424,0.020288585,0.015066965,0.009925064,0.008131377,0.0069555165,0.0070750955,0.006796078,0.009187659,0.014449139,0.033322703,0.053292412,0.5286392,31.63537,55.78984,46.37296,56.578434,45.27037,55.78984,101.602036,56.578434,0.24446292,0.21925373,0.2363274,0.21550602,0.222299,0.21925373,0.19553922,0.21550602,0.027701242,0.027029304,0.028121669,0.026705943,0.02665278,0.027029304,0.026115935,0.026705943,0.99654996,0.99388623,0.99491227,0.99379975,0.99506855,0.99388623,0.98879796,0.99379975,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic0405048.jpeg
0.650866,0.73025924,0.13048327,0.022606524,0.009806977,0.0017666981,0.0009374316,0.000108165186,3.6055062e-05,0.0,3.6055062e-05,0.0,0.0,3.6055062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6055062e-05,7.2110124e-05,0.00036055062,0.00021633037,0.0012979822,0.002271469,0.024265056,0.06507938,0.14093924,0.027618177,0.00010385379,0.00093468407,0.0070101307,0.015993483,0.023730591,0.04315125,0.14840706,0.28798655,0.5045217,0.64353,0.39168456,0.20755179,0.1260785,0.08749682,0.04683806,0.03240238,0.015266507,0.0080486685,0.0050369087,0.0037387363,0.0022328564,0.0011423917,0.0011423917,0.0006750496,0.00020770758,0.00015578068,0.00010385379,0.00020770758,5.1926894e-05,5.1926894e-05,0.0,0.0,0.00045608066,0.043403674,0.24445923,0.20432413,0.08217053,0.05564184,0.077837765,0.07380905,0.07882594,0.088403635,0.055033732,0.027592879,0.020219576,0.023108087,0.027592879,0.029645242,0.04066719,0.04530401,0.05586988,0.07038845,0.09661309,0.110067464,0.13188332,0.1549914,0.19588664,0.28193384,0.43494892,0.57070893,0.36402836,0.12207759,0.0060810754,7.601344e-05,0.036371972,0.025271045,0.014050542,0.009247449,0.010722257,0.0109215565,0.011379942,0.0142897,0.017358897,0.024274554,0.03366151,0.05853396,0.067083865,0.044941805,0.02465322,0.017936863,0.012256856,0.009964923,0.007892219,0.008290816,0.007892219,0.009925064,0.015186544,0.026705995,0.039520886,0.44166535,91.55195,169.86406,119.08771,170.16219,209.49934,169.86406,292.97507,170.16219,0.22301029,0.19252913,0.22040765,0.18830433,0.18044458,0.19252913,0.16891764,0.18830433,0.022202527,0.020708112,0.021970948,0.02037344,0.019926097,0.020708112,0.019291373,0.02037344,0.98863703,0.97872996,0.98517996,0.9786927,0.97384393,0.97872996,0.9632268,0.9786927,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic042801.jpeg
0.71395856,0.653448,0.15269612,0.02160829,0.010693522,0.0018437108,0.0011431007,3.6874215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6874215e-05,0.0,0.0,0.00011062264,0.0,0.00011062264,0.00033186792,0.0007006101,0.0024705725,0.0036136732,0.024779473,0.04683025,0.18931222,0.026475687,5.1579587e-05,0.0005157959,0.004023208,0.016711786,0.013978068,0.026563488,0.080515735,0.23205656,0.5010957,0.6296836,0.44683397,0.22870389,0.15406823,0.09490644,0.05880073,0.04379107,0.02382977,0.011966464,0.005983232,0.004848481,0.0025273997,0.0024242406,0.0013926489,0.0010315918,0.00072211423,0.00030947753,0.000103159175,0.00015473877,5.1579587e-05,0.00015473877,0.0,0.00025789795,0.002348932,0.09907459,0.36139995,0.2171923,0.06618954,0.053354308,0.0692096,0.05998165,0.06719623,0.083387084,0.0893433,0.06996461,0.040770747,0.04144187,0.04622362,0.064931184,0.08112204,0.09488007,0.11325207,0.13548303,0.1673614,0.21903789,0.2514196,0.37029234,0.43732077,0.36844674,0.27205664,0.18237779,0.07214577,0.011744659,0.0003355617,0.0,0.03509646,0.023975605,0.013930963,0.010522959,0.0105628185,0.0105628185,0.01177854,0.014787947,0.016641423,0.023955677,0.036092952,0.06112484,0.07252471,0.046197385,0.02732382,0.019929847,0.013173629,0.011300223,0.007952009,0.008410395,0.0089684315,0.010124362,0.015405771,0.025669644,0.036949936,0.42703682,80.14814,141.2862,100.013435,149.96402,178.91632,141.2862,246.72806,149.96402,0.23456481,0.2034253,0.23344101,0.2010492,0.18803856,0.2034253,0.17868297,0.2010492,0.023366677,0.021668602,0.023159303,0.021496719,0.02103779,0.021668602,0.020134903,0.021496719,0.9883328,0.9792645,0.9853914,0.9779909,0.9738414,0.9792645,0.9636778,0.9779909,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic042802.jpeg
0.30950704,0.9133665,0.2469609,0.070090234,0.00073114515,0.0012296533,0.0,6.646774e-05,0.0,0.0,6.646774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049850804,9.970162e-05,0.00049850804,0.00471921,0.001561992,0.005649758,0.007178516,0.0076437904,0.04420105,0.042738758,0.01073454,0.0007544426,0.000107777516,0.0003772213,0.004257212,0.032333255,0.09338922,0.21005838,0.28695762,0.48871714,0.58690244,0.46134165,0.21727948,0.11828583,0.05108654,0.03820713,0.012663858,0.03782991,0.019561619,0.009592199,0.014226632,0.0029099928,0.0059277634,0.0032333254,0.003341103,0.0014549964,0.0010777751,0.0003772213,0.0010238864,0.00021555503,5.3888758e-05,0.0,0.0003772213,0.14136958,0.28922483,0.036898077,0.013584802,0.021297464,0.043909587,0.0802818,0.1240161,0.1439989,0.1475923,0.14627765,0.095707126,0.06660935,0.0631036,0.059597842,0.057844967,0.06468119,0.07353322,0.087819174,0.105698526,0.12568133,0.14566414,0.1749372,0.20587549,0.2638081,0.33129388,0.4062294,0.44759732,0.29027656,0.119283326,0.023137987,0.00078879495,0.03912229,0.028400032,0.0126953125,0.008310746,0.007712851,0.0073541137,0.0077327807,0.008529974,0.010981346,0.014449139,0.024294483,0.05038265,0.08280852,0.05169802,0.026865434,0.016561702,0.010104433,0.0078125,0.005959024,0.0053611286,0.0065967795,0.009805485,0.015625,0.02742347,0.044363838,0.46904895,100.47702,113.27475,59.449013,112.550064,209.62204,113.27475,81.64424,112.550064,0.21060902,0.2016754,0.27208152,0.20263474,0.1666427,0.2016754,0.22479212,0.20263474,0.024745848,0.02335853,0.02722809,0.0233229,0.021187164,0.02335853,0.024697801,0.0233229,0.9867962,0.9850957,0.99225163,0.98519075,0.9722165,0.9850957,0.9893456,0.98519075,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic042803.jpeg
0.4199109,0.9029293,0.052477945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017473233,0.0008445396,0.010542184,0.074348606,6.596882e-05,0.0054094433,0.040043075,0.12936486,0.2465255,0.30880007,0.23425528,0.22838406,0.30464402,0.37984848,0.42140883,0.40854493,0.3136158,0.18002892,0.07335733,0.025925748,0.007454477,0.0017811583,0.00046178175,0.00013193765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023003921,0.01763634,0.08365759,0.15427963,0.2149333,0.2565704,0.2944502,0.31308338,0.3489695,0.36169833,0.36691254,0.33509046,0.27367,0.19430646,0.1479919,0.1165532,0.09715323,0.08312084,0.06410426,0.045394406,0.036729597,0.021777045,0.010505124,0.00575098,0.0019936732,0.00069011765,0.00015335948,7.667974e-05,0.07539461,0.05323262,0.014090402,0.005640147,0.0026905295,0.0018534758,0.0014548788,0.0014548788,0.0016541773,0.0020129145,0.0032485651,0.0059390943,0.010184152,0.009646046,0.004444356,0.0051419004,0.0021723532,0.001953125,0.0021324935,0.0028101085,0.002989477,0.0055604274,0.014090402,0.051717952,0.08195153,0.6365394,209.19359,297.99997,297.1084,284.46304,260.06305,297.99997,305.99295,284.46304,0.1080731,0.09244356,0.092550166,0.09301009,0.096396185,0.09244356,0.090923496,0.09301009,0.015580785,0.014443583,0.014358379,0.014376663,0.014700167,0.014443583,0.014459725,0.014376663,0.90669096,0.86569214,0.8658659,0.8717983,0.8842068,0.86569214,0.86063224,0.8717983,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic0504055.jpeg
0.32335815,0.9423732,0.06876392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013976407,0.00036338659,0.0026275646,0.016212633,0.048721753,6.5374035e-05,0.008433251,0.06811974,0.13780847,0.15591708,0.24292992,0.17814425,0.16605005,0.2590773,0.35530788,0.43284148,0.46520165,0.39740875,0.2540435,0.11309708,0.03484436,0.0071257697,0.0026149615,0.0007844884,0.00032687018,6.5374035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.509737e-05,0.0024782133,0.060152993,0.15545155,0.22987305,0.30399415,0.39606354,0.36189422,0.32044047,0.31353152,0.30504552,0.2802634,0.25683302,0.22176254,0.15875584,0.109041385,0.07269426,0.058125366,0.048437804,0.041303553,0.031916384,0.02027629,0.011114411,0.005256816,0.0024782133,0.00067587633,0.00015019474,0.0,0.0,0.07336177,0.050243143,0.015425702,0.005859375,0.0030891262,0.002192283,0.0016143176,0.0021723532,0.0019730548,0.0027702488,0.004005899,0.0061383927,0.010602678,0.008868782,0.004723374,0.0047433036,0.0021324935,0.0025310905,0.002232143,0.0026307397,0.0032884248,0.0056999363,0.015286192,0.0493463,0.07782605,0.6412428,171.1608,250.16437,229.86058,226.97368,210.34332,250.16437,262.75775,226.97368,0.12816554,0.11081489,0.11101804,0.10878056,0.1161311,0.11081489,0.10681221,0.10878056,0.017940868,0.016525216,0.016538128,0.016496954,0.016984012,0.016525216,0.016519021,0.016496954,0.91834164,0.87963206,0.8892941,0.8907905,0.899763,0.87963206,0.87238115,0.8907905,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic0504056.jpeg
0.3749194,0.9250166,0.061477773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048856507,0.0,0.0,0.0,0.0007188625,0.0060076364,0.02182261,0.15871456,0.74905473,0.4274151,0.22223121,0.25463137,0.2261336,0.18397745,0.13817564,0.09340078,0.052220225,0.02510884,0.011553147,0.0037483545,0.0010269464,0.00035943126,5.134732e-05,0.0,5.134732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012764151,0.0048503773,0.040015616,0.06337401,0.07154307,0.114430614,0.16612543,0.17748553,0.21577798,0.27506745,0.4713801,0.6247414,0.27296138,0.12719476,0.16236,0.20371586,0.14493693,0.051120427,0.012381227,0.0017231604,0.00070202834,0.00019146227,6.382076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0767897,0.051797673,0.011599171,0.005082111,0.0027901786,0.0021324935,0.001813616,0.001694037,0.0021524234,0.0025510204,0.0044244262,0.009227519,0.014987245,0.012496014,0.0049824617,0.0049824617,0.0021723532,0.0032884248,0.0019132653,0.0020527742,0.0027104593,0.0043247766,0.012954401,0.05213648,0.08149315,0.62745136,109.38087,165.03535,161.67802,161.66194,149.73851,165.03535,165.27611,161.66194,0.15618955,0.13963792,0.13664393,0.14730304,0.15056811,0.13963792,0.14005935,0.14730304,0.023304697,0.022196487,0.022171011,0.02271134,0.022832967,0.022196487,0.02224034,0.02271134,0.9098138,0.8636954,0.86639655,0.86647993,0.87660414,0.8636954,0.86316764,0.86647993,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic0504057.jpeg
0.6876382,0.7225609,0.036493585,9.0629765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000120839686,0.00048335874,0.007884789,0.060540684,0.0,0.0,0.0077130995,0.0921683,0.18504958,0.27611598,0.5331113,0.4731565,0.28694028,0.26937515,0.26522693,0.23437452,0.20929074,0.16592887,0.121789195,0.06967716,0.03662102,0.017305862,0.0060278843,0.0018148469,0.00032407983,0.00019444789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071712267,0.03481178,0.1288732,0.18902797,0.22028893,0.24068864,0.2860832,0.32312295,0.33920598,0.38522714,0.46153456,0.34066808,0.18993306,0.11529661,0.07735177,0.055281106,0.040242415,0.027919047,0.015874172,0.008842192,0.0043862844,0.0011836005,0.00041774136,0.0,0.0,0.0,0.0,0.0,0.0,0.07856346,0.052614797,0.013472577,0.0052415496,0.002869898,0.002192283,0.0016342475,0.0013751595,0.0016342475,0.002471301,0.0032884248,0.007334184,0.010503029,0.010164222,0.0048628827,0.0044244262,0.0019730548,0.0022720026,0.002072704,0.0022520728,0.002072704,0.005480708,0.014130262,0.055145886,0.09090003,0.6210539,191.01476,283.25656,311.99734,300.67908,259.06696,283.25656,277.8163,300.67908,0.12461657,0.10329943,0.099640355,0.09958013,0.11045103,0.10329943,0.10166469,0.09958013,0.017700838,0.016053298,0.015790647,0.015802238,0.016555034,0.016053298,0.016178755,0.015802238,0.8734414,0.811726,0.79273427,0.8001508,0.8282481,0.811726,0.81461257,0.8001508,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic0504058.jpeg
0.090810366,0.9393056,0.32067692,0.00018035823,0.0,6.0119408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0119408e-05,0.00048095526,0.0039378214,0.0073646274,0.048426185,0.02630224,0.05792505,0.012745314,0.0,0.0,0.0,4.888738e-05,0.00019554952,0.0021021573,0.12960045,0.34744263,0.5347302,0.5795599,0.4381287,0.18484318,0.10241906,0.048398506,0.03251011,0.019114966,0.013297368,0.008310854,0.003226567,0.003471004,0.0018577204,0.0024932565,0.0007821981,0.0002444369,0.00014666215,0.0,4.888738e-05,0.0,0.0,0.0,0.0,0.0,0.001166269,0.10430818,0.25388217,0.071579754,0.008819909,0.006778938,0.010277745,0.009330152,0.014432578,0.018587412,0.023106704,0.02857359,0.036810365,0.04745257,0.06749781,0.07711954,0.10219432,0.12573837,0.16757827,0.2323062,0.25534,0.26175448,0.30920705,0.382682,0.4859697,0.40360194,0.14133722,0.009986178,0.0,0.0,0.0,0.0,0.032665018,0.024075255,0.013671875,0.009626116,0.0084901145,0.008470185,0.010204081,0.0147680165,0.01566486,0.020707112,0.0299147,0.048728477,0.07513552,0.055125955,0.030512596,0.021683674,0.011977838,0.00920759,0.00783243,0.0077726403,0.007971939,0.010084502,0.0147082275,0.02194276,0.043068398,0.44599012,58.87442,66.42456,18.548527,62.78954,140.80116,66.42456,35.263836,62.78954,0.26086092,0.24650873,0.33223373,0.24681184,0.19378328,0.24650873,0.2786455,0.24681184,0.027730303,0.026852021,0.030465078,0.026651273,0.02413568,0.026852021,0.027346171,0.026651273,0.98841935,0.9869273,0.99640733,0.98764193,0.9718459,0.9869273,0.9931657,0.98764193,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic071204.jpeg
0.11333216,0.87763274,0.33159372,0.00042013775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501148e-05,0.0,0.0,0.000105034436,0.00035011477,0.0010853559,0.003361102,0.022932518,0.043659315,0.32060012,0.041628648,0.0,0.0,0.0,0.0001050794,0.0014711117,0.014448417,0.21536024,0.6047845,0.5484094,0.39467824,0.20338118,0.14753148,0.17290816,0.16161212,0.097040825,0.047653507,0.01565683,0.0057268273,0.0027846042,0.0013660322,0.0005779367,0.0002101588,0.00036777792,0.0001050794,0.0,5.25397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052623786,0.41068414,0.4519087,0.07698376,0.00788576,0.008198068,0.011008834,0.016708441,0.022876512,0.02935689,0.03794534,0.047002252,0.05933839,0.06894184,0.07323607,0.09010066,0.10259296,0.11758371,0.15623175,0.20838706,0.21377437,0.21596052,0.2284528,0.22970204,0.24594203,0.3436942,0.3483788,0.040521875,0.0013273061,0.0002342305,0.0,0.0388632,0.028021365,0.013572225,0.008330676,0.0069355867,0.008689413,0.0084901145,0.012715243,0.0145886475,0.019132653,0.025829082,0.04053731,0.05470743,0.042032048,0.024533642,0.017837213,0.011599171,0.008928572,0.007453763,0.0069754464,0.007334184,0.008629624,0.0142897,0.028400032,0.04966518,0.4919085,30.982664,54.639626,42.57321,53.50522,52.827843,54.639626,91.98369,53.50522,0.3050001,0.2649696,0.27930102,0.25287864,0.2630889,0.2649696,0.22190048,0.25287864,0.029386142,0.027718877,0.028867481,0.027475288,0.027632145,0.027718877,0.026312508,0.027475288,0.9964028,0.993624,0.9950326,0.9937565,0.993866,0.993624,0.98921126,0.9937565,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/05Atopic0712041.jpeg
